location_id,latitude,longitude,dist_road_m,dist_hospital_m,flood_risk
206,22.579999999999973,88.31999999999998,25.892869337199805,186.5937388838543,0.0
207,22.584999999999972,88.31999999999998,14.039190198719428,370.2590210497205,0.0
208,22.58999999999997,88.31999999999998,1.9378093123893512,923.2025332609863,0.0
209,22.59499999999997,88.31999999999998,60.41220335391849,1439.597514892426,0.0
210,22.59999999999997,88.31999999999998,52.8892770936999,1855.7560733972205,0.0
211,22.60499999999997,88.31999999999998,7.733933342013567,2329.8407051795543,0.0
212,22.609999999999967,88.31999999999998,20.844876748484317,2266.637680071161,0.0
213,22.614999999999966,88.31999999999998,15.001338084480405,2074.1630170924896,0.0
214,22.619999999999965,88.31999999999998,30.73665218348022,2019.8006148443174,0.0
215,22.624999999999964,88.31999999999998,64.34328242272669,1615.8922681675272,0.0
216,22.629999999999963,88.31999999999998,13.062418495849538,1170.4671689840736,0.0
217,22.634999999999962,88.31999999999998,212.91845629964362,861.2915974605157,0.0
218,22.63999999999996,88.31999999999998,2.392913100032895,852.4074166401358,0.0
219,22.64499999999996,88.31999999999998,8.186960518490332,1150.7910641164763,0.0
220,22.64999999999996,88.31999999999998,0.23152492311994968,1592.164984966286,0.0
221,22.65499999999996,88.31999999999998,40.44876038066102,2087.7277883107677,0.0
222,22.659999999999958,88.31999999999998,9.668810779576246,2260.5550541938883,0.0
223,22.664999999999957,88.31999999999998,1.2153807113897253,2185.950065704236,0.0
224,22.669999999999956,88.31999999999998,49.643473676189046,2249.3552542821967,0.0
225,22.45,88.32499999999997,40.37585224653717,1147.3259176642491,0.0
226,22.455,88.32499999999997,24.962705714465212,719.2960821650535,0.0
227,22.459999999999997,88.32499999999997,33.55502395597216,550.578503254826,0.0
228,22.464999999999996,88.32499999999997,21.12216926718508,837.7383403585387,0.0
229,22.469999999999995,88.32499999999997,15.681700087717658,1308.966950765432,0.0
230,22.474999999999994,88.32499999999997,3.4454055146570566,1765.1380284139213,0.0
231,22.479999999999993,88.32499999999997,85.39075607901977,1890.686101043168,0.0
232,22.484999999999992,88.32499999999997,40.766869217830944,1733.1630175588252,0.0
233,22.48999999999999,88.32499999999997,14.678382032712847,1314.112648564731,0.0
234,22.49499999999999,88.32499999999997,30.94986669802288,842.9615633746504,0.0
235,22.49999999999999,88.32499999999997,31.072283895119877,443.3867825723776,0.0
236,22.50499999999999,88.32499999999997,23.831473615656158,455.1798107960499,0.0
237,22.509999999999987,88.32499999999997,31.77062839637469,282.7422840840885,0.0
238,22.514999999999986,88.32499999999997,10.882313065068766,473.2723678064779,0.0
239,22.519999999999985,88.32499999999997,40.51767206759799,442.9770045559406,0.0
240,22.524999999999984,88.32499999999997,6.843299549335838,530.4683773858472,0.0
241,22.529999999999983,88.32499999999997,20.632666790261716,130.393749512373,0.0
242,22.534999999999982,88.32499999999997,11.23143289966626,97.76950031590569,0.0
243,22.53999999999998,88.32499999999997,1.7628443653697299,639.2003713223753,0.0
244,22.54499999999998,88.32499999999997,42.170427357101715,1191.8588784866868,0.0
245,22.54999999999998,88.32499999999997,49.32086509498446,1538.5496204839008,0.0
246,22.55499999999998,88.32499999999997,351.0957976367587,1060.983497336846,0.0
247,22.559999999999977,88.32499999999997,30.542298205302288,609.8673898566346,0.0
248,22.564999999999976,88.32499999999997,0.05413584734792465,407.970782879639,0.0
249,22.569999999999975,88.32499999999997,11.231941576581963,81.41765918972179,0.0
250,22.574999999999974,88.32499999999997,24.709923587258796,354.17920865320417,0.0
251,22.579999999999973,88.32499999999997,8.471352372708868,265.17360214887356,0.0
252,22.584999999999972,88.32499999999997,42.33011630319169,404.3296104235782,0.0
253,22.58999999999997,88.32499999999997,6.534272524196808,932.5161007027017,0.0
254,22.59499999999997,88.32499999999997,5.847625213109026,1457.5502931848134,0.0
255,22.59999999999997,88.32499999999997,46.02931652205538,1625.0408124281616,0.0
256,22.60499999999997,88.32499999999997,87.06919020803623,1941.6505136576407,0.0
257,22.609999999999967,88.32499999999997,3.9203478806985848,2194.7717836575584,0.0
258,22.614999999999966,88.32499999999997,3.237556525022964,2178.16131398667,0.0
259,22.619999999999965,88.32499999999997,42.01897316418565,1973.7928891452725,0.0
260,22.624999999999964,88.32499999999997,66.53425580332211,1428.9220406345867,0.0
261,22.629999999999963,88.32499999999997,151.78645128639363,894.8308364716493,0.0
262,22.634999999999962,88.32499999999997,53.27597526468516,415.4173406642872,0.0
263,22.63999999999996,88.32499999999997,2.1991626240055706,396.69552071097576,0.0
264,22.64499999999996,88.32499999999997,33.6139224593309,868.9710286953267,0.0
265,22.64999999999996,88.32499999999997,8.580535081695876,1402.0708327279322,0.0
266,22.65499999999996,88.32499999999997,2.1750580959590473,1946.6495230582134,0.0
267,22.659999999999958,88.32499999999997,6.0620969850022535,1768.5962926965594,0.0
268,22.664999999999957,88.32499999999997,146.66313794313479,1672.2059250540285,0.0
269,22.669999999999956,88.32499999999997,28.48905914540038,1754.299396073515,0.0
270,22.45,88.32999999999997,22.518973591408965,1470.836275321473,0.0
271,22.455,88.32999999999997,33.56219731615239,1158.5522221917843,0.0
272,22.459999999999997,88.32999999999997,55.547559886118975,1062.0560801125048,0.0
273,22.464999999999996,88.32999999999997,24.59810210576113,1235.5577872350518,0.0
274,22.469999999999995,88.32999999999997,37.93161399684144,1593.1616818878967,0.0
